Trinidadian Dollar,2018-06-14,9.57423
Trinidadian Dollar,2018-06-19,9.50372
Trinidadian Dollar,2018-06-21,9.50001
Trinidadian Dollar,2018-06-22,9.55548
Trinidadian Dollar,2018-06-25,9.55804
Trinidadian Dollar,2018-06-26,9.56325
Trinidadian Dollar,2018-06-27,9.55165
Trinidadian Dollar,2018-06-28,9.53489
Trinidadian Dollar,2018-06-29,9.52417
Tunisian Dinar,2018-06-01,3.64962
Tunisian Dinar,2018-06-04,3.65553
Tunisian Dinar,2018-06-05,3.64455
Tunisian Dinar,2018-06-06,3.65707
Tunisian Dinar,2018-06-07,3.6577
Tunisian Dinar,2018-06-08,3.64485
Tunisian Dinar,2018-06-11,3.6536
Tunisian Dinar,2018-06-12,3.65561
Tunisian Dinar,2018-06-13,3.65529
Tunisian Dinar,2018-06-14,3.67118
Tunisian Dinar,2018-06-19,3.6675
Tunisian Dinar,2018-06-20,3.68998
Tunisian Dinar,2018-06-21,3.69177
Tunisian Dinar,2018-06-22,3.70954
Tunisian Dinar,2018-06-25,3.70547
Tunisian Dinar,2018-06-26,3.70756
Tunisian Dinar,2018-06-27,3.70414
Tunisian Dinar,2018-06-28,3.69862
Tunisian Dinar,2018-06-29,3.71166
U.A.E. Dirham,2018-06-01,5.20616
U.A.E. Dirham,2018-06-04,5.20991
U.A.E. Dirham,2018-06-05,5.20148
U.A.E. Dirham,2018-06-06,5.21586
U.A.E. Dirham,2018-06-07,5.22644
U.A.E. Dirham,2018-06-08,5.21222
U.A.E. Dirham,2018-06-11,5.21556
U.A.E. Dirham,2018-06-12,5.2161
U.A.E. Dirham,2018-06-13,5.21015
U.A.E. Dirham,2018-06-14,5.2251
U.A.E. Dirham,2018-06-15,5.18207
U.A.E. Dirham,2018-06-18,5.18264
U.A.E. Dirham,2018-06-19,5.16943
U.A.E. Dirham,2018-06-20,5.17044
U.A.E. Dirham,2018-06-21,5.16433
U.A.E. Dirham,2018-06-22,5.18368
U.A.E. Dirham,2018-06-25,5.18207
U.A.E. Dirham,2018-06-26,5.18145
U.A.E. Dirham,2018-06-27,5.17218
U.A.E. Dirham,2018-06-28,5.15956
U.A.E. Dirham,2018-06-29,5.16564
Uruguayan Peso,2018-06-01,44.1882
Uruguayan Peso,2018-06-04,44.1067
Uruguayan Peso,2018-06-05,44.0692
Uruguayan Peso,2018-06-06,44.0931
Uruguayan Peso,2018-06-07,44.6138
Uruguayan Peso,2018-06-08,44.4058
Uruguayan Peso,2018-06-11,44.42
Uruguayan Peso,2018-06-12,44.4571
Uruguayan Peso,2018-06-13,44.4874
Uruguayan Peso,2018-06-14,44.8483
Uruguayan Peso,2018-06-15,44.5975
Uruguayan Peso,2018-06-18,44.5403
Uruguayan Peso,2018-06-20,44.6522
Uruguayan Peso,2018-06-22,44.3928
Uruguayan Peso,2018-06-25,44.2927
Uruguayan Peso,2018-06-26,44.0688
Uruguayan Peso,2018-06-27,44.1985
Uruguayan Peso,2018-06-28,43.9852
Uruguayan Peso,2018-06-29,44.2591
Bolivar Fuerte,2018-06-01,113125.0
Bolivar Fuerte,2018-06-05,113023.0
Bolivar Fuerte,2018-06-06,113336.0
Bolivar Fuerte,2018-06-07,113566.0
Bolivar Fuerte,2018-06-08,113257.0
Bolivar Fuerte,2018-06-11,113329.0
Bolivar Fuerte,2018-06-12,113341.0
Bolivar Fuerte,2018-06-13,113212.0
Bolivar Fuerte,2018-06-14,113537.0
Bolivar Fuerte,2018-06-15,112601.0
Bolivar Fuerte,2018-06-18,112614.0
Bolivar Fuerte,2018-06-19,112327.0
Bolivar Fuerte,2018-06-20,112349.0
Bolivar Fuerte,2018-06-21,112216.0
Bolivar Fuerte,2018-06-22,112637.0
Bolivar Fuerte,2018-06-25,112601.0
Bolivar Fuerte,2018-06-26,135106.0
Bolivar Fuerte,2018-06-27,134864.0
Bolivar Fuerte,2018-06-28,134535.0
Bolivar Fuerte,2018-06-29,134693.0
